year,county,yield_lb_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
2021,BAILEY,588,80200,51800,659.0598,32455.78512,20962.71408,13815682.15
2021,BEE,1090,16200,15100,1221.7265,6555.90672,6110.75256,7465668.337
2021,BELL,1018,4100,3820,1141.0253,1659.21096,1545.898992,1763909.861
2021,BORDEN,476,42100,40900,533.5246,17037.26376,16551.64104,8830707.665
2021,BRAZOS,1002,9800,9100,1123.0917,3965.91888,3682.63896,4135941.25
2021,BRISCOE,635,40800,25700,711.73975,16511.17248,10400.41992,7402392.274
2021,BURLESON,844,11100,10800,945.9974,4492.01016,4370.60448,4134580.475
2021,CALDWELL,763,4000,3900,855.20855,1618.7424,1578.27384,1349753.282
2021,CALHOUN,1048,21500,19700,1174.6508,8700.7404,7972.30632,9364675.997
2021,CAMERON,764,63100,47100,856.3294,25535.66136,19060.69176,16322230.74
2021,CARSON,812,61900,53200,910.1302,25050.03864,21529.27392,19594442.38
2021,CASTRO,718,45900,21200,804.7703,18575.06904,8579.33472,6904393.776
2021,CHILDRESS,430,53700,48100,481.9655,21731.61672,19465.37736,9381640.332
2021,COCHRAN,535,138500,64000,599.65475,56048.9556,25899.8784,15530985.11
2021,COLEMAN,458,7100,6710,513.3493,2873.26776,2715.440376,1393969.416
2021,COLLINGSWORTH,727,68700,64800,814.85795,27801.90072,26223.62688,21368530.84
2021,CONCHO,558,37500,34400,625.4343,15175.71,13921.18464,8706786.37
2021,COTTLE,312,31700,22800,349.7052,12828.53352,9226.83168,3226671.018
2021,CROSBY,683,220000,206500,765.54055,89030.832,83567.5764,63974368.4
2021,DAWSON,590,317000,289000,661.3015,128285.3352,116954.1384,77341947.16
2021,DEAF SMITH,834,16400,14500,934.7889,6636.84384,5867.9412,5485286.3
2021,DICKENS,476,34800,33800,533.5246,14083.05888,13678.37328,7297748.633
2021,DONLEY,806,13400,12500,903.4051,5422.78704,5058.57,4569937.937
2021,EASTLAND,689,2500,2440,772.26565,1011.714,987.432864,762560.4825
2021,ELLIS,976,10700,5310,1093.9496,4330.13592,2148.880536,2350767.003
2021,FISHER,310,98800,96100,347.4635,39982.93728,38890.28616,13512954.95
2021,FLOYD,791,192000,177400,886.59235,77699.6352,71791.22544,63649551.27
2021,FORT BEND,751,34800,33300,841.75835,14083.05888,13476.03048,11343561.18
2021,FRIO,1286,6000,5860,1441.4131,2428.1136,2371.457616,3418250.074
2021,GAINES,627,316000,282000,702.77295,127880.6496,114121.3392,80201390.21
2021,GARZA,709,47400,44800,794.68265,19182.09744,18129.91488,14407528.8
2021,GLASSCOCK,755,108500,104500,846.24175,43908.3876,42289.6452,35787263.36
2021,GRAY,755,25400,21800,846.24175,10279.01424,8822.14608,7465668.337
2021,HALE,698,219000,178700,782.3533,88626.1464,72317.31672,56577691.38
2021,HALL,612,79600,74500,685.9602,32212.97376,30149.0772,20681067.03
2021,HANSFORD,879,36400,34400,985.22715,14730.55584,13921.18464,13715529.07
2021,HARDEMAN,853,15800,13400,956.08505,6394.03248,5422.78704,5184645.618
2021,HARTLEY,729,28000,25400,817.09965,11331.1968,10279.01424,8398978.938
2021,HASKELL,399,79400,75900,447.21915,32132.03664,30715.63704,13736621.09
2021,HIDALGO,958,45600,31400,1073.7743,18453.66336,12707.12784,13644587.3
2021,HILL,1073,13200,12800,1202.67205,5341.84992,5179.97568,6229811.97
2021,HOCKLEY,601,276000,246000,673.63085,111693.2256,99552.6576,67061741.36
2021,HOWARD,474,133500,129000,531.2829,54025.5276,52204.4424,27735327.55
2021,HUTCHINSON,703,16500,14000,787.95755,6677.3124,5665.5984,4464251.035
2021,JACKSON,764,40200,38300,856.3294,16268.36112,15499.45848,13272641.98
2021,JIM WELLS,856,27900,12900,959.4476,11290.72824,5220.44424,5008742.697
2021,JONES,414,74400,71000,464.0319,30108.60864,28732.6776,13332878.98
2021,KLEBERG,799,45200,36600,895.55915,18291.78912,14811.49296,13264568.05
2021,KNOX,841,17100,15700,942.63485,6920.12376,6353.56392,5989090.773
2021,LAMB,585,176500,126100,655.69725,71427.0084,51030.85416,33460790.74
2021,LUBBOCK,800,261000,240500,896.68,105622.9416,97326.8868,87271072.86
2021,LYNN,605,347500,337500,678.11425,140628.246,136581.39,92617786.84
2021,MARTIN,488,167500,157500,546.9748,67784.838,63737.982,34863069.96
2021,MATAGORDA,696,46600,36900,780.1116,18858.34896,14932.89864,11649327.45
2021,MCCULLOCH,463,11900,11600,518.95355,4815.75864,4694.35296,2436151.134
2021,MCLENNAN,1383,6700,6420,1550.13555,2711.39352,2598.081552,4027378.576
2021,MEDINA,1274,13300,11300,1427.9629,5382.31848,4572.94728,6529999.059
2021,MIDLAND,484,23700,22500,542.4914,9591.04872,9105.426,4939615.298
2021,MILAM,1040,8900,8680,1165.684,3601.70184,3512.671008,4094664.391
2021,MITCHELL,386,49600,47000,432.6481,20072.40576,19020.2232,8229063.429
2021,MOORE,960,26700,25000,1076.016,10805.10552,10117.14,10886204.51
2021,MOTLEY,498,22300,19200,558.1833,9024.48888,7769.96352,4337063.878
2021,NAVARRO,825,14700,12800,924.70125,5948.87832,5179.97568,4789929.986
2021,NOLAN,609,53800,52300,682.59765,21772.08528,21165.05688,14447218.09
2021,NUECES,1027,136000,127600,1151.11295,55037.2416,51637.88256,59441035.33
2021,OCHILTREE,860,31200,26800,963.931,12626.19072,10845.57408,10454385.07
2021,OLDHAM,644,3500,3160,721.8274,1416.3996,1278.806496,923077.5681
2021,PARMER,857,48900,29900,960.56845,19789.12584,12100.09944,11622973.76
2021,RANDALL,623,8900,8170,698.28955,3601.70184,3306.281352,2308741.717
2021,REAGAN,778,46200,44500,872.0213,18696.47472,18008.5092,15703803.6
2021,REFUGIO,839,46500,44600,940.39315,18817.8804,18048.97776,16973135.05
2021,ROBERTSON,1011,13500,13300,1133.17935,5463.2556,5382.31848,6099132.157
2021,RUNNELS,610,76000,72300,683.7185,30756.1056,29258.76888,20004761.57
2021,SAN PATRICIO,1074,108000,100600,1203.7929,43706.0448,40711.37136,49008059.79
2021,SCHLEICHER,526,12200,10500,589.5671,4937.16432,4249.1988,2505187.814
2021,SCURRY,404,74000,71100,452.8234,29946.7344,28773.14616,13029153.87
2021,SHERMAN,899,28800,25800,1007.64415,11654.94528,10440.88848,10520700.2
2021,STONEWALL,373,10600,10300,418.07705,4289.66736,4168.26168,1742654.547
2021,SWISHER,573,97500,76500,642.24705,39456.846,30958.4484,19882972.16
2021,TAYLOR,666,20200,18300,746.4861,8174.64912,7405.74648,5528286.807
2021,TERRY,585,271000,242000,655.69725,109669.7976,97933.9152,64214998.88
2021,TOM GREEN,735,105000,101400,823.82475,42491.988,41035.11984,33805747.34
2021,UPTON,577,16000,14400,646.73045,6474.9696,5827.47264,3768804.003
2021,UVALDE,1273,14000,13200,1426.84205,5665.5984,5341.84992,7621976.091
2021,VICTORIA,679,21900,21200,761.05715,8862.61464,8579.33472,6529364.031
2021,WASHINGTON,715,500,470,801.40775,202.3428,190.202232,152429.5428
2021,WHARTON,773,70500,66600,866.41705,28530.3348,26952.06096,23351725.15
2021,WHEELER,628,11400,11000,703.8938,4613.41584,4451.5416,3133412.533
2021,WICHITA,553,13900,13100,619.83005,5625.12984,5301.38136,3285955.473
2021,WILBARGER,572,31900,29700,641.1262,12909.47064,12019.16232,7705799.865
2021,WILLACY,833,70600,48000,933.66805,28570.80336,19424.9088,18136416.72
2021,WILLIAMSON,1142,8200,7860,1280.0107,3318.42192,3180.828816,4071494.919
2021,YOAKUM,500,146000,102400,560.425,59084.0976,41439.80544,23223902.96
2021,YOUNG,297,1200,1130,332.89245,485.62272,457.294728,152229.9624
2022,ARMSTRONG,858,25300,9688,961.6893,10238.54568,3920.594093,3770393.389
2022,ARMSTRONG,858,25300,8450,961.6893,10238.54568,3419.59332,3288586.306
2022,AUSTIN,679,2900,1846,761.05715,1173.58824,747.0496176,568547.4529
2022,AUSTIN,679,2900,1860,761.05715,1173.58824,752.715216,572859.2971
2022,BAILEY,638,84300,21165,715.1023,34114.99608,8565.170724,6124973.285
2022,BAILEY,638,84300,20300,715.1023,34114.99608,8215.11768,5874649.548
2022,BELL,548,7000,6215,614.2258,2832.7992,2515.121004,1544852.211
2022,BELL,548,7000,6390,614.2258,2832.7992,2585.940984,1588351.67
2022,BRISCOE,881,58800,13195,987.46885,23795.51328,5339.826492,5272912.325
2022,BRISCOE,881,58800,9100,987.46885,23795.51328,3682.63896,3636491.259
2022,BURLESON,960,16100,6486,1076.016,6515.43816,2624.790802,2824316.899
2022,BURLESON,960,16100,11000,1076.016,6515.43816,4451.5416,4789929.986
2022,CALDWELL,502,2800,3131,562.6667,1133.11968,1267.070614,712938.4408
2022,CALDWELL,502,2800,2200,562.6667,1133.11968,890.30832,500946.8444
2022,CALHOUN,808,23900,10538,905.6468,9671.98584,4264.576853,3862200.38
2022,CALHOUN,808,23900,19000,905.6468,9671.98584,7689.0264,6963542.154
2022,CAMERON,950,65200,36026,1064.8075,26385.50112,14579.20343,15524045.15
2022,CAMERON,950,65200,60600,1064.8075,26385.50112,24523.94736,26113283.08
2022,CARSON,881,94500,42723,987.46885,38242.7892,17289.38289,17072727.04
2022,CARSON,881,94500,174,987.46885,38242.7892,70.4152944,69532.90978
2022,CARSON,881,94500,62000,987.46885,38242.7892,25090.5072,24776094.29
2022,CASTRO,1188,83500,24231,1331.5698,33791.2476,9805.936774,13057289.27
2022,CASTRO,1188,83500,20800,1331.5698,33791.2476,8417.46048,11208436.17
2022,COCHRAN,629,154500,47959,705.01465,62523.9252,19408.31669,13683147.6
2022,COCHRAN,629,154500,2610,705.01465,62523.9252,1056.229416,744657.212
2022,COCHRAN,629,154500,33400,705.01465,62523.9252,13516.49904,9529329.84
2022,COLLINGSWORTH,581,75900,31865,651.21385,30715.63704,12895.30664,8397602.287
2022,COLLINGSWORTH,581,75900,38000,651.21385,30715.63704,15378.0528,10014400.97
2022,CROSBY,817,234000,74540,915.73445,94696.4304,30165.26462,27623372.01
2022,CROSBY,817,234000,44500,915.73445,94696.4304,18008.5092,16491012.27
2022,DAWSON,786,347500,43466,880.9881,140628.246,17590.06429,15496637.32
2022,DAWSON,786,347500,587,880.9881,140628.246,237.5504472,209279.1171
2022,DAWSON,786,347500,9770,880.9881,140628.246,3953.778312,3483231.643
2022,DEAF SMITH,1043,47700,9567,1169.04655,19303.50312,3871.627135,4526112.345
2022,DEAF SMITH,1043,47700,10400,1169.04655,19303.50312,4208.73024,4920201.567
2022,DICKENS,775,39100,4048,868.65875,15823.20696,1638.167309,1423008.367
2022,DICKENS,775,39100,3900,868.65875,15823.20696,1578.27384,1370981.381
2022,DONLEY,659,15200,15557,738.64015,6151.22112,6295.693879,4650252.271
2022,DONLEY,659,15200,11800,738.64015,6151.22112,4775.29008,3527220.981
2022,EL PASO,1061,6200,9098,1189.22185,2509.05072,3681.829589,4378512.195
2022,EL PASO,1061,6200,6200,1189.22185,2509.05072,2509.05072,2983817.939
2022,EL PASO,1061,6200,1292,1189.22185,2509.05072,522.8537952,621789.1576
2022,ELLIS,410,14900,17349,459.5485,6029.81544,7020.890474,3226439.686
2022,ELLIS,410,14900,11700,459.5485,6029.81544,4734.82152,2175880.127
2022,FALLS,437,10200,5609,489.81145,4127.79312,2269.88153,1111813.964
2022,FALLS,437,10200,8480,489.81145,4127.79312,3431.733888,1680902.552
2022,FLOYD,890,236000,70663,997.5565,95505.8016,28596.29855,28526423.5
2022,FLOYD,890,236000,660,997.5565,95505.8016,267.092496,266439.8555
2022,FLOYD,890,236000,60500,997.5565,95505.8016,24483.4788,24423653.42
2022,FORT BEND,629,35700,22637,705.01465,14447.27592,9160.867927,6458546.095
2022,FORT BEND,629,35700,31200,705.01465,14447.27592,12626.19072,8901649.431
2022,GAINES,575,342000,95123,644.48875,138402.4752,38494.90833,24809535.35
2022,GAINES,575,342000,1652,644.48875,138402.4752,668.5406112,430866.9028
2022,GAINES,575,342000,51000,644.48875,138402.4752,20638.9656,13301581.14
2022,GARZA,760,49500,11043,851.846,20031.9372,4468.943081,3806851.288
2022,GARZA,760,49500,7520,851.846,20031.9372,3043.235712,2592368.168
2022,GLASSCOCK,899,122500,13816,1007.64415,49573.986,5591.13625,5633875.734
2022,GLASSCOCK,899,122500,7740,1007.64415,49573.986,3132.266544,3156210.059
2022,GRAY,755,28500,10545,846.24175,11533.5396,4267.409652,3611260.212
2022,GRAY,755,28500,20400,846.24175,11533.5396,8255.58624,6986221.747
2022,GUADALUPE,262,2300,1036,293.6627,930.77688,419.2542816,123119.3443
2022,GUADALUPE,262,2300,1430,293.6627,930.77688,578.700408,169942.7243
2022,HALE,745,288000,95850,835.03325,116549.4528,38789.11476,32390200.56
2022,HALE,745,288000,61200,835.03325,116549.4528,24766.75872,20681067.03
2022,HALL,495,84600,19646,554.82075,34236.40176,7950.453298,4411076.461
2022,HALL,495,84600,242,554.82075,34236.40176,97.9339152,54335.76828
2022,HALL,495,84600,32000,554.82075,34236.40176,12949.9392,7184894.979
2022,HANSFORD,986,67800,35615,1105.1581,27437.68368,14412.87764,15928508.47
2022,HANSFORD,986,67800,29700,1105.1581,27437.68368,12019.16232,13283074.59
2022,HARDEMAN,761,25900,6539,852.96685,10481.35704,2646.239138,2257154.262
2022,HARDEMAN,761,25900,9460,852.96685,10481.35704,3828.325776,3265434.978
2022,HARTLEY,960,38800,14373,1076.016,15701.80128,5816.546129,6258696.699
2022,HARTLEY,960,38800,20500,1076.016,15701.80128,8296.0548,8926687.702
2022,HASKELL,414,140500,43681,464.0319,56858.3268,17677.07169,8202725.164
2022,HASKELL,414,140500,15900,464.0319,56858.3268,6434.50104,2985813.743
2022,HIDALGO,1022,45900,38836,1145.5087,18575.06904,15716.36996,18003238.52
2022,HIDALGO,1022,45900,678,1145.5087,18575.06904,274.3768368,314301.0536
2022,HIDALGO,1022,45900,41800,1145.5087,18575.06904,16915.85808,19377262.6
2022,HILL,363,19000,16486,406.86855,7689.0264,6671.646802,2714483.26
2022,HILL,363,19000,17300,406.86855,7689.0264,7001.06088,2848511.489
2022,HOCKLEY,668,289000,77623,748.7278,116954.1384,31412.91033,23519719.24
2022,HOCKLEY,668,289000,510,748.7278,116954.1384,206.389656,154529.6731
2022,HOCKLEY,668,289000,68000,748.7278,116954.1384,27518.6208,20603956.41
2022,HUTCHINSON,963,29100,7559,1079.37855,11776.35096,3059.01845,3301838.899
2022,HUTCHINSON,963,29100,15700,1079.37855,11776.35096,6353.56392,6857900.611
2022,JACKSON,663,53100,23667,743.12355,21488.80536,9577.694095,7117410.037
2022,JACKSON,663,53100,300,743.12355,21488.80536,121.40568,90219.41991
2022,JACKSON,663,53100,47200,743.12355,21488.80536,19101.16032,14194522.07
2022,JONES,339,157000,12720,379.96815,63535.6392,5147.600832,1955924.365
2022,JONES,339,157000,2970,379.96815,63535.6392,1201.916232,456689.8871
2022,KLEBERG,475,49600,13719,532.40375,20072.40576,5551.881746,2955842.661
2022,KLEBERG,475,49600,35400,532.40375,20072.40576,14325.87024,7627147.038
2022,KNOX,791,26400,9419,886.59235,10683.69984,3811.733666,3379453.909
2022,KNOX,791,26400,11100,886.59235,10683.69984,4492.01016,3982581.844
2022,LAMB,756,218500,56497,847.3626,88423.8036,22863.52234,19373693.74
2022,LAMB,756,218500,99,847.3626,88423.8036,40.0638744,33948.62878
2022,LAMB,756,218500,34200,847.3626,88423.8036,13840.24752,11727708.12
2022,LUBBOCK,707,281000,46995,792.44095,113716.6536,19018.19977,15070800.29
2022,LUBBOCK,707,281000,65200,792.44095,113716.6536,26385.50112,20908951.57
2022,LYNN,633,372000,64277,709.49805,150543.0432,26011.97631,18455446.47
2022,LYNN,633,372000,1159,709.49805,150543.0432,469.0306104,332776.3035
2022,LYNN,633,372000,34100,709.49805,150543.0432,13799.77896,9790916.263
2022,MATAGORDA,712,65300,31546,798.0452,26425.96968,12766.21194,10188014.16
2022,MATAGORDA,712,65300,52500,798.0452,26425.96968,21245.994,16955263.53
2022,MCLENNAN,392,10400,4174,439.3732,4208.73024,1689.157694,742170.6215
2022,MCLENNAN,392,10400,7570,439.3732,4208.73024,3063.469992,1346006.613
2022,MEDINA,968,16000,3477,1084.9828,6474.9696,1407.091831,1526670.435
2022,MEDINA,968,16000,11400,1084.9828,6474.9696,4613.41584,5005476.836
2022,MILAM,462,15500,6581,517.8327,6272.6268,2663.235934,1379110.654
2022,MILAM,462,15500,13400,517.8327,6272.6268,5422.78704,2808096.454
2022,MOORE,1057,43000,17872,1184.73845,17401.4808,7232.541043,8568669.465
2022,MOORE,1057,43000,1440,1184.73845,17401.4808,582.747264,690403.0903
2022,MOORE,1057,43000,28200,1184.73845,17401.4808,11412.13392,13520393.85
2022,NAVARRO,314,20200,11212,351.9469,8174.64912,4537.334947,1596900.969
2022,NAVARRO,314,20200,19400,351.9469,8174.64912,7850.90064,2763100.142
2022,NOLAN,471,69400,7776,527.92035,28085.18064,3146.835226,1661278.354
2022,NOLAN,471,69400,3100,527.92035,28085.18064,1254.52536,662289.4671
2022,NUECES,686,147500,103664,768.9031,59691.126,41951.32804,32256506.18
2022,NUECES,686,147500,89800,768.9031,59691.126,36340.76688,27942528.31
2022,OCHILTREE,913,43900,9728,1023.33605,17765.69784,3936.781517,4028650.447
2022,OCHILTREE,913,43900,20600,1023.33605,17765.69784,8336.52336,8531064.886
2022,PARMER,841,78300,25913,942.63485,31686.88248,10486.61795,9885051.541
2022,PARMER,841,78300,240,942.63485,31686.88248,97.124544,91552.97996
2022,PARMER,841,78300,14100,942.63485,31686.88248,5706.06696,5378737.573
2022,RANDALL,981,18400,8462,1099.55385,7446.21504,3424.449547,3765366.684
2022,RANDALL,981,18400,4160,1099.55385,7446.21504,1683.492096,1851090.216
2022,REAGAN,851,60200,760,953.84335,24362.07312,307.561056,293365.068
2022,REAGAN,851,60200,5640,953.84335,24362.07312,2282.426784,2177077.61
2022,REEVES,1023,4400,4260,1146.62955,1780.61664,1723.960656,1976744.231
2022,ROBERTSON,884,17800,8009,990.8314,7203.40368,3241.12697,3211410.374
2022,ROBERTSON,884,17800,17000,990.8314,7203.40368,6879.6552,6816578.393
2022,SAN PATRICIO,704,125500,73947,789.0784,50788.0428,29925.28606,23613396.85
2022,SAN PATRICIO,704,125500,53700,789.0784,50788.0428,21731.61672,17147949.35
2022,SCURRY,510,92300,9338,571.6335,37352.48088,3778.954133,2160176.777
2022,SCURRY,510,92300,3250,571.6335,37352.48088,1315.2282,751828.4993
2022,SHERMAN,1078,47200,38414,1208.2763,19101.16032,15545.59264,18783371.15
2022,SHERMAN,1078,47200,30500,1208.2763,19101.16032,12342.9108,14913646.59
2022,SWISHER,770,159500,30716,863.0545,64547.3532,12430.32289,10728046.11
2022,SWISHER,770,159500,26800,863.0545,64547.3532,10845.57408,9360321.515
2022,TERRY,702,296500,30897,786.8367,119989.2804,12503.57098,9838268.531
2022,TERRY,702,296500,1059,786.8367,119989.2804,428.5620504,337208.3495
2022,TERRY,702,296500,23300,786.8367,119989.2804,9429.17448,7419220.532
2022,TOM GREEN,820,151000,14300,919.097,61107.5256,5787.00408,5318818.089
2022,TOM GREEN,820,151000,804,919.097,61107.5256,325.3672224,299044.038
2022,TOM GREEN,820,151000,26000,919.097,61107.5256,10521.8256,9670578.343
2022,UVALDE,820,18300,15073,919.097,7405.74648,6099.826049,5606331.822
2022,UVALDE,820,18300,15800,919.097,7405.74648,6394.03248,5876736.07
2022,VICTORIA,756,24600,16987,847.3626,9955.26576,6874.394287,5825104.617
2022,VICTORIA,756,24600,21400,847.3626,9955.26576,8660.27184,7338390.463
2022,WHARTON,685,83000,63053,767.78225,33588.9048,25516.64114,19591224.14
2022,WHARTON,685,83000,70200,767.78225,33588.9048,28408.92912,21811871.52
2022,WILBARGER,859,35700,19285,962.81015,14447.27592,7804.361796,7514118.751
2022,WILBARGER,859,35700,11900,962.81015,14447.27592,4815.75864,4636661.299
2022,WILLACY,724,69900,59165,811.4954,28287.52344,23943.22352,19429815.75
2022,WILLACY,724,69900,97,811.4954,28287.52344,39.2545032,31854.84878
2022,WILLACY,724,69900,67000,811.4954,28287.52344,27113.9352,22002833.69
2022,WILLIAMSON,434,13500,10480,486.4489,5463.2556,4241.105088,2063080.905
2022,WILLIAMSON,434,13500,11600,486.4489,5463.2556,4694.35296,2283562.834
2022,YOAKUM,416,155500,36596,466.2736,62928.6108,14809.87422,6905453.367
2022,YOAKUM,416,155500,25400,466.2736,62928.6108,10279.01424,4792832.974
2022,ZAVALA,1085,9100,987,1216.12225,3682.63896,399.4246872,485749.2493
2022,ZAVALA,1085,9100,5930,1216.12225,3682.63896,2399.785608,2918432.673
2023,BAILEY,340,48800,26800,381.089,19748.65728,10845.57408,4133128.981
2023,BEE,583,12400,12100,653.45555,5018.10144,4896.69576,3199773.021
2023,BELL,395,4500,3710,442.73575,1821.0852,1501.383576,664716.1836
2023,BRAZOS,776,10600,10200,869.7796,4289.66736,4127.79312,3590270.249
2023,BRISCOE,591,30400,13900,662.42235,12302.44224,5625.12984,3726211.728
2023,BURLESON,762,10900,9770,854.0877,4411.07304,3953.778312,3376873.425
2023,CALDWELL,780,2400,2050,874.263,971.24544,829.60548,725293.3758
2023,CALHOUN,752,17100,13400,842.8792,6920.12376,5422.78704,4570754.402
2023,CAMERON,675,48500,41500,756.57375,19627.2516,16794.4524,12706241.83
2023,CARSON,703,27400,7440,787.95755,11088.38544,3010.860864,2372430.55
2023,CASTRO,725,28900,13300,812.61625,11695.41384,5382.31848,4373759.46
2023,CHILDRESS,612,51200,14500,685.9602,20719.90272,5867.9412,4025174.119
2023,COCHRAN,387,113000,52500,433.76895,45729.4728,21245.994,9215852.509
2023,COLLINGSWORTH,722,62700,34900,809.2537,25373.78712,14123.52744,11429516.84
2023,COLORADO,781,2900,2330,875.38385,1173.58824,942.917448,825414.7059
2023,CONCHO,716,31500,2730,802.5286,12747.5964,1104.791688,886626.9267
2023,CROSBY,750,218000,86100,840.6375,88221.4608,34843.43016,29290694.02
2023,DAWSON,770,330500,30600,863.0545,133748.5908,12383.37936,10687531.28
2023,DEAF SMITH,571,4800,1470,640.00535,1942.49088,594.887832,380731.3951
2023,DICKENS,617,31900,5060,691.56445,12909.47064,2047.709136,1416122.842
